EAR_TAG,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,TL_Quartiles,CULL_DATE,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y,Time1stSampleDeath
403831,25/02/2013,520,0.892878951,12/05/2010,4,1,20/01/2016,NA,2.901369863,1,-0.160991722,4,1059
403866,25/02/2013,606,1.082500443,27/06/2010,3,3,25/11/2014,NA,1.747945205,1,0.018955189,4,638
403887,21/02/2013,1314,1.012551275,22/07/2010,4,2,NULL,NA,4.931506849,0,-0.056713252,4,1800
403894,11/03/2013,944,0.967807925,27/07/2010,4,2,NULL,NA,4.931506849,0,-0.004293176,4,1800
403929,25/02/2013,638,0.933362668,19/08/2010,4,2,25/04/2014,NA,1.161643836,1,-0.090330459,4,424
404069,13/05/2014,179,0.842366182,25/11/2010,4,1,11/08/2016,NA,2.249315068,1,-0.19850003,4,821
404111,13/05/2014,976,1.281695721,13/12/2010,4,4,03/11/2015,NA,1.476712329,1,0.152228238,4,539
404132,13/05/2014,1019,1.175379271,07/01/2011,4,4,01/05/2015,NA,0.967123288,1,0.044252161,4,353
404188,15/05/2014,796,0.699172688,14/02/2011,4,1,NULL,NA,4.931506849,0,-0.214461301,4,1800
404216,14/05/2014,321,1.321936582,24/03/2011,4,4,NULL,NA,4.931506849,0,0.112250969,4,1800
404356,13/05/2014,1085,1.516630761,09/07/2011,4,4,NULL,NA,4.931506849,0,0.227065391,4,1800
404370,13/05/2014,1037,1.282128295,20/07/2011,4,4,03/10/2016,NA,2.394520548,1,0.016675805,4,874
404405,13/05/2014,117,1.025585358,10/08/2011,4,2,NULL,NA,4.931506849,0,-0.081603632,4,1800
404461,23/04/2014,477,1.072387607,10/09/2011,3,3,25/04/2014,NA,0.005479452,1,0.056881012,4,2
503062,24/03/2011,173,0.996792559,14/09/2008,3,2,31/10/2011,NA,0.605479452,1,-0.140996054,4,221
503202,16/02/2012,904,1.120704932,02/01/2009,4,3,30/08/2013,NA,1.536986301,1,0.089199243,4,561
503223,23/02/2012,1251,1.453075423,22/01/2009,4,4,16/05/2014,NA,2.22739726,1,0.110757414,4,813
503230,20/02/2012,123,1.341071838,03/02/2009,4,4,NULL,NA,4.931506849,0,0.211787721,4,1800
503244,20/02/2012,385,1.295570162,15/02/2009,4,4,17/07/2014,NA,2.405479452,1,0.13798262,4,878
503258,27/02/2012,1121,1.136854087,22/02/2009,4,3,08/01/2015,NA,2.865753425,1,-0.017288524,4,1046
503286,17/02/2012,229,1.04227591,11/04/2009,4,3,17/03/2015,NA,3.079452055,1,-0.045871033,4,1124
503440,16/02/2012,233,0.841348066,18/07/2009,4,1,31/08/2015,NA,3.539726027,1,-0.134053712,4,1292
503503,22/02/2012,1267,1.139381586,07/08/2009,4,3,17/08/2016,NA,4.487671233,1,0.016606517,4,1638
503517,22/02/2013,563,1.182703892,27/08/2009,5,4,11/08/2016,NA,3.468493151,1,0.048866456,4,1266
503531,22/02/2013,855,1.036290677,25/09/2009,5,3,03/12/2013,NA,0.778082192,1,-0.187047422,4,284
503594,25/02/2013,859,0.928732038,03/12/2009,4,2,19/02/2015,NA,1.983561644,1,-0.044468562,4,724
503657,25/02/2013,1332,0.969384897,09/12/2009,4,2,24/05/2014,NA,1.24109589,1,-0.040150754,4,453
503678,15/04/2013,536,0.977025428,10/01/2010,4,2,01/05/2015,NA,2.043835616,1,-0.102137014,4,746
503699,21/02/2013,440,0.908508652,26/01/2010,4,1,26/04/2014,NA,1.175342466,1,-0.102195637,4,429
503741,25/02/2013,1248,0.740632365,16/02/2010,4,1,17/07/2014,NA,1.389041096,1,-0.188254261,4,507
503811,11/03/2013,481,0.914982871,25/04/2010,4,1,10/01/2014,NA,0.835616438,1,-0.087392341,4,305
503853,11/03/2013,1220,0.943183667,30/05/2010,4,2,06/06/2014,NA,1.238356164,1,-0.120512473,4,452
503867,11/03/2013,167,1.024937139,29/06/2010,4,2,29/06/2016,NA,3.304109589,1,0.079328248,4,1206
503895,25/02/2013,139,0.908493243,27/07/2010,4,1,25/07/2013,NA,0.410958904,1,-0.123199987,4,150
503951,27/02/2013,75,1.158401099,02/08/2010,4,4,06/08/2015,NA,2.438356164,1,0.042908788,4,890
504063,13/05/2014,843,1.130107781,17/11/2010,4,3,16/11/2016,NA,2.515068493,1,-0.002999445,4,918
504126,15/05/2014,351,0.988962964,04/01/2011,4,2,NULL,NA,4.931506849,0,-0.027314669,4,1800
504133,16/05/2014,731,1.319205617,08/01/2011,4,4,06/08/2015,NA,1.224657534,1,0.244013786,4,447
504217,19/08/2014,1012,1.112631997,25/03/2011,4,3,NULL,NA,4.931506849,0,-0.0893616,4,1800
504273,15/05/2014,281,0.986987585,22/04/2011,4,2,06/08/2015,NA,1.22739726,1,-0.074521021,4,448
504343,28/05/2014,679,0.827081093,19/06/2011,4,1,09/10/2015,NA,1.367123288,1,-0.188866736,4,499
504364,16/05/2014,750,1.009262959,16/07/2011,4,2,NULL,NA,4.931506849,0,-0.01195071,4,1800
504406,13/05/2014,1152,1.613725396,10/08/2011,4,4,29/06/2016,NA,2.131506849,1,0.245721115,4,778
603077,17/02/2012,1131,0.809007791,13/10/2008,4,1,05/11/2015,NA,3.717808219,1,-0.25082819,4,1357
603084,20/02/2012,476,1.325130625,25/10/2008,4,4,NULL,NA,4.931506849,0,0.10441057,4,1800
603161,27/02/2012,556,0.990946281,11/12/2008,4,2,16/11/2012,NA,0.720547945,1,-0.151307479,4,263
603252,22/02/2012,404,0.704250085,18/02/2009,4,1,09/11/2014,NA,2.715068493,1,-0.145072132,4,991
603399,17/02/2012,1002,1.153700752,01/06/2009,4,4,15/04/2016,NA,4.161643836,1,0.009176854,4,1519
603406,20/02/2012,634,1.078847156,05/06/2009,4,3,16/07/2012,NA,0.402739726,1,-0.028017437,4,147
603595,25/02/2013,776,1.276509248,03/12/2009,4,4,13/11/2015,NA,2.715068493,1,0.143878156,4,991
603679,11/03/2013,272,1.464316954,10/01/2010,4,4,20/11/2015,NA,2.695890411,1,0.13898196,4,984
603686,03/04/2013,1258,0.819272405,13/01/2010,4,1,04/04/2013,NA,0.002739726,1,-0.211686009,4,1
603826,27/02/2013,319,1.258309983,10/05/2010,4,4,14/08/2014,NA,1.460273973,1,0.231795036,4,533
603840,11/03/2013,210,1.115552049,23/05/2010,4,3,06/06/2013,NA,0.238356164,1,-0.095834624,4,87
603861,21/02/2013,1127,1.004248743,16/06/2010,4,2,22/12/2015,NA,2.832876712,1,-0.11262266,4,1034
603868,22/02/2013,965,1.088066406,04/07/2010,3,3,NULL,NA,4.931506849,0,0.118739076,4,1800
603924,25/02/2013,1366,1.133260049,13/08/2010,4,3,08/01/2015,NA,1.868493151,1,0.057669731,4,682
603966,11/03/2013,308,0.85956489,10/08/2010,3,1,18/08/2015,NA,2.438356164,1,-0.104123787,4,890
603994,04/04/2013,825,0.812976452,24/09/2010,4,1,04/04/2013,NA,0,1,-0.117611179,4,0
604057,09/01/2014,754,0.909960046,07/11/2010,4,1,10/01/2014,NA,0.002739726,1,-0.137481558,4,1
604190,16/05/2014,851,1.2944559,16/02/2011,4,4,NULL,NA,4.931506849,0,0.140321388,4,1800
604197,14/05/2014,506,1.126342604,22/02/2011,4,3,NULL,NA,4.931506849,0,-0.0186125,4,1800
604211,13/05/2014,1233,1.180414009,16/03/2011,4,4,06/08/2015,NA,1.232876712,1,0.08683458,4,450
604225,14/05/2014,869,1.008199642,06/04/2011,4,2,NULL,NA,4.931506849,0,0.007634002,4,1800
604267,13/05/2014,100,0.769452782,18/04/2011,4,1,14/12/2016,NA,2.591780822,1,-0.21630057,4,946
604295,14/05/2014,771,1.192607474,26/05/2011,4,4,16/11/2016,NA,2.512328767,1,0.001091129,4,917
604330,17/07/2014,594,0.853394084,01/06/2011,4,1,17/07/2014,NA,0,1,-0.146493095,4,0
604351,28/05/2014,852,1.262636696,03/07/2011,4,4,01/09/2014,NA,0.263013699,1,0.054562281,4,96
604365,15/05/2014,204,0.95134227,17/07/2011,4,2,01/05/2015,NA,0.961643836,1,-0.055298301,4,351
604407,16/05/2014,352,1.039597154,10/08/2011,4,3,NULL,NA,4.931506849,0,-0.003228326,4,1800
604652,16/11/2014,141,1.105898107,01/02/2012,4,3,16/11/2014,NA,0,1,-0.03155223,4,0
703057,20/02/2012,893,1.015553135,10/09/2008,4,2,07/12/2012,NA,0.797260274,1,-0.067361809,4,291
703057,25/03/2011,405,0.998934301,10/09/2008,3,2,07/12/2012,NA,1.706849315,1,-0.009293359,4,623
703064,20/02/2012,1319,1.096591065,18/09/2008,4,3,15/10/2015,NA,3.652054795,1,0.051205768,4,1333
703064,24/03/2011,880,0.901966087,18/09/2008,3,1,15/10/2015,NA,4.564383562,1,-0.114881488,4,1666
703078,22/02/2012,591,0.97597831,15/10/2008,4,2,06/08/2015,NA,3.454794521,1,-0.139825508,4,1261
703092,17/02/2012,140,1.021342298,04/11/2008,4,2,16/01/2015,NA,2.915068493,1,-0.099501789,4,1064
703155,17/02/2012,417,0.985740439,25/11/2008,4,2,17/08/2016,NA,4.501369863,1,-0.055950829,4,1643
703204,27/02/2012,442,1.23149399,02/01/2009,4,4,30/10/2013,NA,1.673972603,1,-0.051291173,4,611
703253,16/02/2012,845,0.994997227,19/02/2009,4,2,NULL,NA,4.931506849,0,-0.138917945,4,1800
703267,07/12/2011,1113,0.907837022,07/03/2009,5,1,08/12/2011,NA,0.002739726,1,-0.189530274,4,1
703267,28/09/2011,949,1.07621878,07/03/2009,4,3,08/12/2011,NA,0.194520548,1,0.097073968,4,71
703274,23/02/2012,1383,0.926370813,19/03/2009,4,2,NULL,NA,4.931506849,0,-0.048936939,4,1800
703281,20/02/2012,1088,1.133792898,03/04/2009,4,3,04/10/2015,NA,3.621917808,1,0.041018278,4,1322
703379,16/02/2012,1244,1.127353751,04/05/2009,4,3,14/10/2013,NA,1.660273973,1,-0.058487977,4,606
703386,17/02/2012,985,1.033257366,16/05/2009,4,2,07/12/2012,NA,0.805479452,1,-0.103785098,4,294
703400,22/02/2012,1096,1.433854364,02/06/2009,4,4,11/08/2016,NA,4.471232877,1,0.090207575,4,1632
703512,22/02/2012,436,1.023705205,19/08/2009,4,2,08/01/2016,NA,3.879452055,1,0.07652082,4,1416
703582,22/02/2013,986,1.114920536,13/11/2009,4,3,NULL,NA,4.931506849,0,-0.034102822,4,1800
703589,11/03/2013,383,0.969040477,27/11/2009,4,2,29/08/2013,NA,0.468493151,1,-0.071205592,4,171
703596,27/02/2013,84,0.993856822,03/12/2009,4,2,18/04/2014,NA,1.136986301,1,-0.053645492,4,415
703631,11/03/2013,1245,1.09777926,15/12/2009,4,3,26/10/2014,NA,1.62739726,1,0.086986886,4,594
703659,27/02/2013,1277,1.173147044,13/12/2009,4,4,16/05/2014,NA,1.21369863,1,-0.079797109,4,443
703687,21/02/2013,545,0.997423671,13/01/2010,4,2,NULL,NA,4.931506849,0,0.01112536,4,1800
703806,03/04/2013,858,1.251450584,10/04/2010,4,4,NULL,NA,4.931506849,0,0.078423542,4,1800
703813,11/03/2013,454,1.031493929,25/04/2010,4,2,15/10/2015,NA,2.597260274,1,0.011631136,4,948
703862,15/04/2013,119,0.962572246,17/06/2010,4,2,NULL,NA,4.931506849,0,-0.033902851,4,1800
703876,22/02/2013,700,0.912274999,12/07/2010,4,1,NULL,NA,4.931506849,0,-0.113722024,4,1800
103079,14/10/2013,1174,0.940560974,15/10/2008,6,1,14/10/2013,NA,0,1,-0.074649617,5,0
103079,15/04/2013,1162,0.976698003,15/10/2008,5,2,14/10/2013,NA,0.498630137,1,0.034476518,5,182
103240,15/05/2014,1151,1.085107834,12/02/2009,6,3,05/11/2015,NA,1.476712329,1,-0.004191971,5,539
103359,06/06/2014,660,1.373285147,27/05/2009,6,4,16/01/2015,NA,0.61369863,1,0.200977145,5,224
103394,20/08/2014,1253,1.064462986,27/05/2009,6,2,16/01/2015,NA,0.408219178,1,0.150997231,5,149
103408,16/05/2014,220,1.24138109,06/06/2009,6,4,01/05/2015,NA,0.95890411,1,0.060893374,5,350
103506,12/05/2014,595,0.936855226,10/08/2009,6,1,08/04/2015,NA,0.906849315,1,-0.094040086,5,331
103576,14/05/2014,589,0.918008317,01/11/2009,5,1,16/05/2014,NA,0.005479452,1,-0.131975455,5,2
203087,16/10/2013,1205,1.423943961,29/10/2008,7,4,22/07/2016,NA,2.767123288,1,0.154560734,5,1010
203234,28/05/2014,802,0.989470779,08/02/2009,5,2,15/04/2016,NA,1.884931507,1,-0.046985418,5,688
203283,14/05/2014,1144,1.386332986,05/04/2009,6,4,01/11/2016,NA,2.471232877,1,0.172951745,5,902
203402,23/04/2014,254,1.000142998,04/06/2009,7,2,25/04/2014,NA,0.005479452,1,0.012788818,5,2
203430,14/05/2014,1163,1.188313209,04/07/2009,6,3,NULL,NA,3.01369863,0,0.113005033,5,1100
203437,16/05/2014,304,1.037209702,14/07/2009,4,2,06/08/2015,NA,1.224657534,1,0.045007098,5,447
203514,13/05/2014,335,1.221827532,25/08/2009,6,4,01/05/2015,NA,0.967123288,1,0.082418779,5,353
203535,02/06/2014,682,1.405515521,28/09/2009,5,4,15/03/2015,NA,0.783561644,1,0.11709918,5,286
203584,02/06/2014,1014,0.996113979,14/11/2009,5,2,03/11/2014,NA,0.421917808,1,-0.078516483,5,154
303151,12/05/2014,831,1.358754196,22/11/2008,6,4,17/07/2014,NA,0.180821918,1,0.003598031,5,66
303221,06/06/2014,888,1.072406063,21/01/2009,4,3,04/11/2014,NA,0.41369863,1,-0.076510776,5,151
303235,16/05/2014,380,0.782842596,08/02/2009,5,1,20/11/2015,NA,1.515068493,1,-0.139764311,5,553
303256,02/06/2014,261,0.876197941,20/02/2009,4,1,NULL,NA,3.01369863,0,-0.119399318,5,1100
303263,02/06/2014,278,1.149474778,26/02/2009,6,3,04/11/2014,NA,0.424657534,1,0.132456925,5,155
303291,09/06/2014,553,1.008374877,14/04/2009,6,2,08/04/2015,NA,0.830136986,1,0.068051958,5,303
303424,23/04/2014,1373,0.998388825,24/06/2009,6,2,25/04/2014,NA,0.005479452,1,-0.009554347,5,2
303508,23/04/2014,943,1.076782582,14/08/2009,6,3,25/04/2014,NA,0.005479452,1,-0.05412675,5,2
303522,16/05/2014,572,0.963884351,02/09/2009,6,3,NULL,NA,3.01369863,0,-0.01751804,5,1100
403159,16/05/2014,1108,1.209029616,05/12/2008,6,3,05/05/2016,NA,1.97260274,1,0.096990456,5,720
403215,15/11/2013,363,0.86899596,14/01/2009,6,1,15/11/2013,NA,0,1,-0.07382624,5,0
403264,04/06/2014,1224,0.996370738,03/03/2009,6,2,27/06/2014,NA,0.063013699,1,-0.017185067,5,23
403376,14/05/2014,673,1.2394221,01/05/2009,5,4,NULL,NA,3.01369863,0,0.092458231,5,1100
403425,20/08/2014,907,1.360772933,27/06/2009,5,4,NULL,NA,3.01369863,0,0.214659783,5,1100
403432,14/05/2014,203,0.825905951,08/07/2009,6,1,NULL,NA,3.01369863,0,-0.074913973,5,1100
403516,16/05/2014,593,1.227153656,25/08/2009,6,4,11/08/2015,NA,1.238356164,1,-0.016186368,5,452
403516,16/12/2014,171,1.118824965,25/08/2009,7,3,11/08/2015,NA,0.652054795,1,0.002152009,5,238
403523,13/05/2014,223,1.178734076,04/09/2009,4,3,10/07/2014,NA,0.15890411,1,-0.057432648,5,58
403537,10/07/2014,1217,0.850638043,05/10/2009,5,1,10/07/2014,NA,0,1,-0.203955996,5,0
503223,13/05/2014,752,1.010692811,22/01/2009,6,2,16/05/2014,NA,0.008219178,1,-0.161254208,5,3
503230,28/05/2014,680,1.285210742,03/02/2009,6,4,NULL,NA,3.01369863,0,0.152109294,5,1100
503244,17/07/2014,955,1.210342376,15/02/2009,6,3,17/07/2014,NA,0,1,-0.032005882,5,0
503258,20/08/2014,439,0.921579515,22/02/2009,6,1,08/01/2015,NA,0.38630137,1,-0.114595836,5,141
503286,28/05/2014,258,1.028219545,11/04/2009,6,2,17/03/2015,NA,0.802739726,1,-0.021532087,5,293
503440,28/05/2014,1001,0.767779373,18/07/2009,6,1,31/08/2015,NA,1.260273973,1,-0.16281075,5,460
503503,14/05/2014,925,1.068837928,07/08/2009,6,2,17/08/2016,NA,2.263013699,1,-0.081390197,5,826
503517,12/05/2014,1155,1.109731846,27/08/2009,7,3,11/08/2016,NA,2.252054795,1,-0.050241248,5,822
603168,02/06/2014,697,1.227973965,21/12/2008,4,4,25/03/2015,NA,0.810958904,1,0.069992167,5,296
603252,14/05/2014,483,0.823612572,18/02/2009,6,1,09/11/2014,NA,0.490410959,1,-0.165223191,5,179
603399,15/05/2014,737,1.339006835,01/06/2009,6,4,15/04/2016,NA,1.920547945,1,0.124643474,5,701
703155,15/05/2014,1317,1.144345785,25/11/2008,6,3,17/08/2016,NA,2.260273973,1,0.212966068,5,825
703253,15/05/2014,197,1.127471987,19/02/2009,6,3,NULL,NA,3.01369863,0,0.068506301,5,1100
703274,14/05/2014,618,1.111409907,19/03/2009,6,3,NULL,NA,3.01369863,0,0.167956805,5,1100
703281,28/05/2014,715,1.157562543,03/04/2009,6,3,04/10/2015,NA,1.353424658,1,-0.030740874,5,494
703400,28/05/2014,529,0.903579536,02/06/2009,6,1,11/08/2016,NA,2.208219178,1,-0.182414294,5,806
703512,28/05/2014,655,0.924588895,19/08/2009,6,1,08/01/2016,NA,1.616438356,1,-0.069242981,5,590
703519,12/05/2014,1339,1.002836779,28/08/2009,6,2,01/05/2015,NA,0.969863014,1,-0.022041081,5,354
703582,14/05/2014,628,1.148297873,13/11/2009,5,3,NULL,NA,3.01369863,0,-0.034007156,5,1100
