recodedID,DOB,BirthYear,BirthSeason,BIRTH_WGT,GENETIC_GROUP,FEED_GROUP,CULL_DATE,CULL_REASON,CULL_GROUP,HERD_LIFE,sampleDate,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Y,AgeGr,LIVE_WGT,ExtrBatch,ExtractionID,VolOriginalDNAStock,MeanDNAconcentrationNanoDrop,IntegrityGel_score,Plate,RunDate,Row,QC_RTL,LogTL
10654,05/10/2009,2009,2,31,S,2,10/07/2014,REPEAT BREEDER,F,1739,28/03/2011,2,539,77,18,1,2,NULL,34,854,150,60.985,1,13,14/12/2015,H,1.028319077,0.012127893
5003,12/10/2009,2009,2,42,C,1,29/08/2013,BRUCELLOSIS/ABORTED,F,1417,17/02/2012,3,858,123,28,2,2,NULL,1,83,150,173.6,1,1,22/10/2015,B,1.117358545,0.048192555
5003,12/10/2009,2009,2,42,C,1,29/08/2013,BRUCELLOSIS/ABORTED,F,1417,18/10/2009,1,6,1,0,0,1,541,16,448,200,120.305,1,7,05/11/2015,H,1.313270657,0.118354241
5003,12/10/2009,2009,2,42,C,1,29/08/2013,BRUCELLOSIS/ABORTED,F,1417,27/02/2013,4,1234,176,40,3,2,NULL,54,1318,150,123.085,1,22,17/12/2015,B,1.175791771,0.070330416
5003,12/10/2009,2009,2,42,C,1,29/08/2013,BRUCELLOSIS/ABORTED,F,1417,29/03/2011,2,533,76,17,1,2,541,25,644,150,97.05,1,10,14/12/2015,E,1.041456952,0.017641323
3386,25/10/2009,2009,2,46,C,1,20/04/2014,OTHER/SURPLUS,O,1638,06/11/2009,1,12,2,0,0,1,NULL,25,640,150,97.97,1,10,14/12/2015,A,1.227149686,0.088897541
3386,25/10/2009,2009,2,46,C,1,20/04/2014,OTHER/SURPLUS,O,1638,16/02/2012,3,844,121,28,2,2,NULL,52,1272,150,115.68,1,21,17/12/2015,F,1.132220374,0.053930966
3386,25/10/2009,2009,2,46,C,1,20/04/2014,OTHER/SURPLUS,O,1638,25/02/2013,4,1219,174,40,3,2,NULL,44,1070,150,55.525,1,17,15/12/2015,C,1.52042459,0.181964885
3386,25/10/2009,2009,2,46,C,1,20/04/2014,OTHER/SURPLUS,O,1638,30/03/2011,2,521,74,17,1,2,NULL,58,1393,150,85.65,1,23,18/12/2015,C,1.094264396,0.039122269
9819,01/11/2009,2009,2,42,C,NULL,16/05/2014,NULL,NULL,1657,06/11/2009,1,5,1,0,0,1,NULL,26,662,150,133.75,1,10,14/12/2015,H,1.192026337,0.076285851
9819,01/11/2009,2009,2,42,C,NULL,16/05/2014,NULL,NULL,1657,11/03/2013,4,1226,175,40,3,2,NULL,16,447,200,100.705,1,7,05/11/2015,G,1.170487747,0.068366872
9819,01/11/2009,2009,2,42,C,NULL,16/05/2014,NULL,NULL,1657,14/05/2014,5,1655,236,54,5,2,NULL,23,589,150,134.415,1,9,06/11/2015,F,0.918008317,-0.037153384
9819,01/11/2009,2009,2,42,C,NULL,16/05/2014,NULL,NULL,1657,27/02/2012,3,848,121,28,2,2,NULL,56,1352,150,98.665,1,22,17/12/2015,C,1.098558807,0.04082331
9819,01/11/2009,2009,2,42,C,NULL,16/05/2014,NULL,NULL,1657,30/03/2011,2,514,73,17,1,2,NULL,15,406,150,186.26,1,6,05/11/2015,F,1.034156582,0.0145863
6118,13/11/2009,2009,2,47,C,2,NULL,NULL,NULL,NULL,14/05/2014,5,1643,235,54,5,2,NULL,24,628,150,61.18,1,10,14/12/2015,E,1.148297873,0.06005456
6118,13/11/2009,2009,2,47,C,2,NULL,NULL,NULL,NULL,17/11/2009,1,4,1,0,0,1,NULL,11,320,150,74.29,1,4,02/11/2015,B,1.627582903,0.211543119
6118,13/11/2009,2009,2,47,C,2,NULL,NULL,NULL,NULL,22/02/2012,3,831,119,27,2,2,NULL,32,794,150,74.815,1,12,12/12/2015,G,1.296485207,0.112767566
6118,13/11/2009,2009,2,47,C,2,NULL,NULL,NULL,NULL,22/02/2013,4,1197,171,39,3,2,NULL,40,986,150,87.06,1,16,15/12/2015,H,1.114920536,0.047243915
6118,13/11/2009,2009,2,47,C,2,NULL,NULL,NULL,NULL,28/03/2011,2,500,71,16,1,2,NULL,50,1221,150,69.995,1,20,17/12/2015,C,1.225142667,0.088186665
4091,14/11/2009,2009,2,30,C,1,27/05/2012,LOST QUARTERS,M,925,17/02/2012,3,825,118,27,2,2,NULL,46,1129,150,88.685,1,18,16/12/2015,E,1.042920856,0.018251352
4091,14/11/2009,2009,2,30,C,1,27/05/2012,LOST QUARTERS,M,925,17/11/2009,1,3,0,0,0,1,NULL,57,1382,150,52.415,2,23,18/12/2015,H,1.28716529,0.10963432
4091,14/11/2009,2009,2,30,C,1,27/05/2012,LOST QUARTERS,M,925,28/03/2011,2,499,71,16,1,2,NULL,51,1240,150,55.34,1,20,17/12/2015,G,1.132822353,0.05416181
7441,14/11/2009,2009,2,34,C,NULL,03/11/2014,OTHER/SURPLUS,O,1815,02/06/2014,5,1661,237,54,5,2,NULL,41,1014,150,76.125,1,16,15/12/2015,E,0.996113979,-0.001690965
7441,14/11/2009,2009,2,34,C,NULL,03/11/2014,OTHER/SURPLUS,O,1815,11/03/2013,4,1213,173,40,3,2,NULL,12,341,150,92.085,1,5,05/11/2015,E,1.042532951,0.01808979
7441,14/11/2009,2009,2,34,C,NULL,03/11/2014,OTHER/SURPLUS,O,1815,14/04/2011,2,516,74,17,1,2,NULL,57,1380,150,76.495,1,23,18/12/2015,F,1.052739352,0.022320857
7441,14/11/2009,2009,2,34,C,NULL,03/11/2014,OTHER/SURPLUS,O,1815,17/11/2009,1,3,0,0,0,1,NULL,41,1004,150,54.73,1,16,15/12/2015,C,1.234084819,0.09134501
7441,14/11/2009,2009,2,34,C,NULL,03/11/2014,OTHER/SURPLUS,O,1815,27/02/2012,3,835,119,27,2,2,NULL,32,804,150,50.27,1,13,14/12/2015,H,1.241589106,0.093977893
6131,27/11/2009,2009,2,46,C,NULL,29/08/2013,REPEAT BREEDER,F,1371,03/12/2009,1,6,1,0,0,1,NULL,55,1335,150,58.925,1,22,17/12/2015,C,1.255712873,0.098890346
6131,27/11/2009,2009,2,46,C,NULL,29/08/2013,REPEAT BREEDER,F,1371,11/03/2013,4,1200,171,39,3,2,NULL,14,383,150,64.36,1,5,05/11/2015,H,0.969040477,-0.013658082
6131,27/11/2009,2009,2,46,C,NULL,29/08/2013,REPEAT BREEDER,F,1371,27/02/2012,3,822,117,27,2,2,NULL,52,1262,150,116.12,1,21,17/12/2015,D,1.096718676,0.040095239
6131,27/11/2009,2009,2,46,C,NULL,29/08/2013,REPEAT BREEDER,F,1371,28/03/2011,2,486,69,16,1,2,NULL,6,200,150,139.525,1,24,04/01/2016,A,0.982942745,-0.007471778
5501,27/11/2009,2009,2,44,S,2,25/04/2014,REPEAT BREEDER,F,1610,03/12/2009,1,6,1,0,0,1,NULL,6,198,150,69.155,1,24,04/01/2016,G,1.374126714,0.138026783
5501,27/11/2009,2009,2,44,S,2,25/04/2014,REPEAT BREEDER,F,1610,20/02/2012,3,815,116,27,2,2,NULL,54,1306,150,87.13,1,21,17/12/2015,H,0.841796319,-0.074792978
5501,27/11/2009,2009,2,44,S,2,25/04/2014,REPEAT BREEDER,F,1610,21/02/2013,4,1182,169,39,3,2,NULL,10,310,150,86.985,1,4,02/11/2015,A,1.088849193,0.036967734
5501,27/11/2009,2009,2,44,S,2,25/04/2014,REPEAT BREEDER,F,1610,23/04/2014,5,1608,230,53,4,2,NULL,41,1007,150,64.275,1,16,15/12/2015,F,1.160578587,0.064674553
5501,27/11/2009,2009,2,44,S,2,25/04/2014,REPEAT BREEDER,F,1610,30/03/2011,2,488,70,16,1,2,NULL,13,359,150,52.465,1,5,05/11/2015,H,1.169455674,0.067983765
428,29/11/2009,2009,2,49,C,1,NULL,NULL,NULL,NULL,03/12/2009,1,4,1,0,0,1,NULL,32,812,150,107.28,1,13,14/12/2015,G,1.221217462,0.086793006
428,29/11/2009,2009,2,49,C,1,NULL,NULL,NULL,NULL,15/05/2014,5,1628,233,53,4,2,NULL,26,656,150,109.45,1,10,14/12/2015,B,1.275866139,0.105805112
428,29/11/2009,2009,2,49,C,1,NULL,NULL,NULL,NULL,17/02/2012,3,810,116,27,2,2,NULL,28,707,150,102.84,1,11,12/12/2015,B,1.231990738,0.090607443
428,29/11/2009,2009,2,49,C,1,NULL,NULL,NULL,NULL,27/02/2013,4,1186,169,39,3,2,NULL,4,157,150,71.1,1,2,02/11/2015,B,1.409239936,0.148984942
428,29/11/2009,2009,2,49,C,1,NULL,NULL,NULL,NULL,28/03/2011,2,484,69,16,1,2,NULL,9,268,150,167.365,1,3,02/11/2015,G,1.15456459,0.062418234
1559,03/12/2009,2009,2,48,S,NULL,19/02/2015,REPEAT BREEDER,F,1904,08/12/2009,1,5,1,0,0,1,NULL,52,1273,150,138.85,1,21,17/12/2015,G,1.050576603,0.021427725
1559,03/12/2009,2009,2,48,S,NULL,19/02/2015,REPEAT BREEDER,F,1904,12/05/2014,5,1621,232,53,4,2,NULL,37,913,150,56.445,1,15,14/12/2015,A,1.278007792,0.106533502
1559,03/12/2009,2009,2,48,S,NULL,19/02/2015,REPEAT BREEDER,F,1904,16/02/2012,3,805,115,26,2,2,NULL,5,188,150,87.165,1,2,02/11/2015,A,0.869575415,-0.060692747
1559,03/12/2009,2009,2,48,S,NULL,19/02/2015,REPEAT BREEDER,F,1904,25/02/2013,4,1180,169,39,3,2,NULL,34,859,150,64.595,1,14,11/12/2015,D,0.928732038,-0.032109573
1559,03/12/2009,2009,2,48,S,NULL,19/02/2015,REPEAT BREEDER,F,1904,28/03/2011,2,480,69,16,1,2,NULL,42,1046,150,95.555,2,17,15/12/2015,B,1.196063764,0.077754333
1052,03/12/2009,2009,2,41,S,1,13/11/2015,OTHER/SURPLUS,O,2171,08/12/2009,1,5,1,0,0,1,NULL,40,984,150,91.675,1,16,15/12/2015,F,1.114463187,0.047065727
1052,03/12/2009,2009,2,41,S,1,13/11/2015,OTHER/SURPLUS,O,2171,13/05/2014,5,1622,232,53,4,2,NULL,53,1278,150,74.125,1,21,17/12/2015,D,1.002059608,0.000893557
1052,03/12/2009,2009,2,41,S,1,13/11/2015,OTHER/SURPLUS,O,2171,16/02/2012,3,805,115,26,2,2,NULL,10,302,150,156.325,1,4,02/11/2015,A,1.044615369,0.018956411
1052,03/12/2009,2009,2,41,S,1,13/11/2015,OTHER/SURPLUS,O,2171,25/02/2013,4,1180,169,39,3,2,NULL,31,776,150,78.575,1,12,12/12/2015,E,1.276509248,0.106023966
1052,03/12/2009,2009,2,41,S,1,13/11/2015,OTHER/SURPLUS,O,2171,28/03/2011,2,480,69,16,1,2,NULL,38,935,150,94.19,1,15,14/12/2015,E,1.082354918,0.034369695
8617,03/12/2009,2009,2,44,S,1,18/04/2014,MASTITIS,M,1597,08/12/2009,1,5,1,0,0,1,NULL,52,1269,150,51.02,1,21,17/12/2015,C,1.162036411,0.065219736
8617,03/12/2009,2009,2,44,S,1,18/04/2014,MASTITIS,M,1597,09/04/2014,5,1588,227,52,4,2,NULL,52,1274,150,64.55,1,21,17/12/2015,H,0.842550643,-0.074403986
8617,03/12/2009,2009,2,44,S,1,18/04/2014,MASTITIS,M,1597,23/02/2012,3,812,116,27,2,2,NULL,20,538,150,142.555,1,8,06/11/2015,H,0.838440894,-0.076527548
8617,03/12/2009,2009,2,44,S,1,18/04/2014,MASTITIS,M,1597,27/02/2013,4,1182,169,39,3,2,NULL,1,84,150,103.685,1,1,22/10/2015,C,0.993856822,-0.002676177
8617,03/12/2009,2009,2,44,S,1,18/04/2014,MASTITIS,M,1597,30/03/2011,2,482,69,16,1,2,NULL,10,301,150,168.415,1,25,17/02/2016,A,1.209508127,0.082608791
5742,09/12/2009,2009,2,40,S,1,11/08/2016,REPEAT BREEDER,F,2437,13/05/2014,5,1616,231,53,4,2,NULL,13,372,150,78.97,1,5,05/11/2015,E,1.013974051,0.006026841
5742,09/12/2009,2009,2,40,S,1,11/08/2016,REPEAT BREEDER,F,2437,14/12/2009,1,5,1,0,0,1,NULL,54,1311,150,70.65,1,21,17/12/2015,D,1.201862149,0.079854658
5742,09/12/2009,2009,2,40,S,1,11/08/2016,REPEAT BREEDER,F,2437,16/02/2012,3,799,114,26,2,2,NULL,7,230,150,101.7,1,3,02/11/2015,H,0.966270042,-0.014901485
5742,09/12/2009,2009,2,40,S,1,11/08/2016,REPEAT BREEDER,F,2437,25/02/2013,4,1174,168,38,3,2,NULL,26,667,150,55.95,1,10,14/12/2015,E,1.102162287,0.042245547
5742,09/12/2009,2009,2,40,S,1,11/08/2016,REPEAT BREEDER,F,2437,28/03/2011,2,474,68,16,1,2,NULL,13,376,150,87.665,1,5,05/11/2015,A,1.199029755,0.078829961
2431,09/12/2009,2009,2,55,C,1,24/05/2014,MASTITIS,M,1627,14/12/2009,1,5,1,0,0,1,NULL,28,714,150,139.975,2,11,12/12/2015,A,1.202255999,0.079996953
2431,09/12/2009,2009,2,55,C,1,24/05/2014,MASTITIS,M,1627,16/02/2012,3,799,114,26,2,2,NULL,48,1164,150,86.365,1,19,16/12/2015,D,0.921039204,-0.035721884
2431,09/12/2009,2009,2,55,C,1,24/05/2014,MASTITIS,M,1627,24/05/2014,5,1627,232,53,4,2,NULL,39,960,150,154.005,1,15,14/12/2015,G,1.037058385,0.015803207
2431,09/12/2009,2009,2,55,C,1,24/05/2014,MASTITIS,M,1627,25/02/2013,4,1174,168,38,3,2,NULL,55,1332,150,76.425,1,22,17/12/2015,H,0.969384897,-0.013503751
2431,09/12/2009,2009,2,55,C,1,24/05/2014,MASTITIS,M,1627,30/03/2011,2,476,68,16,1,2,NULL,13,361,150,127.275,1,5,05/11/2015,B,1.179828511,0.071818887
3927,13/12/2009,2009,2,39,S,1,16/05/2014,OTHER/SURPLUS,O,1615,14/04/2011,2,487,70,16,1,2,NULL,21,558,150,89.62,1,8,06/11/2015,A,1.273885755,0.105130481
3927,13/12/2009,2009,2,39,S,1,16/05/2014,OTHER/SURPLUS,O,1615,14/05/2014,5,1613,230,53,4,2,NULL,29,741,150,61.9,1,12,12/12/2015,B,1.411931502,0.149813628
3927,13/12/2009,2009,2,39,S,1,16/05/2014,OTHER/SURPLUS,O,1615,17/02/2012,3,796,114,26,2,2,NULL,48,1177,150,72.365,1,19,16/12/2015,A,1.03644843,0.015547698
3927,13/12/2009,2009,2,39,S,1,16/05/2014,OTHER/SURPLUS,O,1615,18/12/2009,1,5,1,0,0,1,NULL,37,920,150,199.69,1,15,14/12/2015,G,1.596574494,0.203189187
3927,13/12/2009,2009,2,39,S,1,16/05/2014,OTHER/SURPLUS,O,1615,27/02/2013,4,1172,167,38,3,2,NULL,52,1277,150,100.865,1,21,17/12/2015,C,1.173147044,0.069352451
7854,15/12/2009,2009,2,42,C,1,30/09/2014,DIED,O,1750,03/04/2013,4,1205,172,40,3,2,NULL,29,739,150,106.25,1,11,12/12/2015,A,0.926221798,-0.033285002
7854,15/12/2009,2009,2,42,C,1,30/09/2014,DIED,O,1750,14/04/2011,2,485,69,16,1,2,NULL,31,788,150,103.01,1,12,12/12/2015,A,1.202580764,0.080114253
7854,15/12/2009,2009,2,42,C,1,30/09/2014,DIED,O,1750,15/05/2014,5,1612,230,53,4,2,NULL,11,332,150,128.525,1,5,05/11/2015,D,0.948129035,-0.023132554
7854,15/12/2009,2009,2,42,C,1,30/09/2014,DIED,O,1750,18/12/2009,1,3,0,0,0,1,NULL,46,1133,150,105.345,1,18,16/12/2015,A,1.405218459,0.147743846
7854,15/12/2009,2009,2,42,C,1,30/09/2014,DIED,O,1750,27/03/2012,3,833,119,27,2,2,NULL,28,702,150,135.515,1,11,12/12/2015,F,0.907764453,-0.042026828
7060,19/12/2009,2009,2,44,S,2,13/09/2013,FOOT/LEG PROBLEMS,L,1364,20/02/2012,3,793,113,26,2,2,NULL,24,612,150,58.995,1,9,06/11/2015,F,1.035068371,0.014969038
7060,19/12/2009,2009,2,44,S,2,13/09/2013,FOOT/LEG PROBLEMS,L,1364,22/02/2013,4,1161,166,38,3,2,NULL,51,1254,150,47.09,1,20,17/12/2015,E,1.200794223,0.07946859
7060,19/12/2009,2009,2,44,S,2,13/09/2013,FOOT/LEG PROBLEMS,L,1364,23/12/2009,1,4,1,0,0,1,NULL,43,1065,150,129.895,1,17,15/12/2015,F,1.621826073,0.210004278
7060,19/12/2009,2009,2,44,S,2,13/09/2013,FOOT/LEG PROBLEMS,L,1364,28/03/2011,2,464,66,15,1,2,NULL,42,1039,150,87.05,1,17,15/12/2015,C,1.269985914,0.103798904
8421,19/12/2009,2009,2,47,C,1,10/01/2014,REPRODUCTIVE DISORDER,F,1483,09/01/2014,5,1482,212,49,4,2,NULL,31,792,150,77.925,1,12,12/12/2015,E,1.341244868,0.127508073
8421,19/12/2009,2009,2,47,C,1,10/01/2014,REPRODUCTIVE DISORDER,F,1483,17/02/2012,3,790,113,26,2,2,NULL,49,1189,150,80.09,1,19,16/12/2015,E,1.293627666,0.111809295
8421,19/12/2009,2009,2,47,C,1,10/01/2014,REPRODUCTIVE DISORDER,F,1483,23/12/2009,1,4,1,0,0,1,NULL,43,1069,150,114.355,1,17,15/12/2015,B,1.618960424,0.209236232
8421,19/12/2009,2009,2,47,C,1,10/01/2014,REPRODUCTIVE DISORDER,F,1483,27/02/2013,4,1166,167,38,3,2,NULL,18,492,150,112.05,1,7,05/11/2015,D,1.250372349,0.097039361
8421,19/12/2009,2009,2,47,C,1,10/01/2014,REPRODUCTIVE DISORDER,F,1483,30/03/2011,2,466,67,15,1,2,NULL,19,509,150,181.625,1,8,06/11/2015,E,1.10154842,0.042003592
5338,15/12/2009,2009,2,50,C,NULL,26/10/2014,NULL,NULL,1776,02/06/2014,5,1630,233,53,4,2,NULL,58,1410,150,52.79,1,23,18/12/2015,D,0.977243137,-0.009997371
5338,15/12/2009,2009,2,50,C,NULL,26/10/2014,NULL,NULL,1776,11/03/2013,4,1182,169,39,3,2,NULL,51,1245,150,60.94,1,20,17/12/2015,D,1.09777926,0.040515022
5338,15/12/2009,2009,2,50,C,NULL,26/10/2014,NULL,NULL,1776,14/03/2012,3,820,117,27,2,2,NULL,30,766,150,99.58,1,12,12/12/2015,B,1.105301317,0.043480687
5338,15/12/2009,2009,2,50,C,NULL,26/10/2014,NULL,NULL,1776,18/12/2009,1,3,0,0,0,1,NULL,21,555,150,121.085,1,8,06/11/2015,F,1.129410193,0.052851703
5338,15/12/2009,2009,2,50,C,NULL,26/10/2014,NULL,NULL,1776,30/03/2011,2,470,67,15,1,2,NULL,31,783,150,83.89,1,12,12/12/2015,D,1.10894398,0.044909608
5050,31/12/2009,2009,2,38,S,2,NULL,NULL,NULL,NULL,08/01/2010,1,8,1,0,0,1,NULL,10,305,150,133.07,1,4,02/11/2015,D,1.262667601,0.101289037
5050,31/12/2009,2009,2,38,S,2,NULL,NULL,NULL,NULL,16/05/2014,5,1597,228,52,4,2,NULL,56,1361,150,92.435,1,22,17/12/2015,D,1.135699282,0.055263351
5050,31/12/2009,2009,2,38,S,2,NULL,NULL,NULL,NULL,20/02/2012,3,781,112,26,2,2,NULL,54,1313,150,84.29,1,21,17/12/2015,F,1.128909395,0.052659087
5050,31/12/2009,2009,2,38,S,2,NULL,NULL,NULL,NULL,21/02/2013,4,1148,164,38,3,2,NULL,24,629,150,57.73,1,10,14/12/2015,F,1.369789916,0.136653965
5050,31/12/2009,2009,2,38,S,2,NULL,NULL,NULL,NULL,30/03/2011,2,454,65,15,1,2,NULL,12,338,150,104.45,1,5,05/11/2015,B,1.187403994,0.074598505
5298,03/01/2010,2010,2,46,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,2041,08/01/2010,1,5,1,0,0,1,NULL,46,1122,150,94.055,1,18,16/12/2015,F,1.531529306,0.185125311
5298,03/01/2010,2010,2,46,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,2041,13/05/2014,5,1591,227,52,4,2,NULL,9,279,150,80.59,1,4,02/11/2015,A,1.110887951,0.045670256
5298,03/01/2010,2010,2,46,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,2041,16/02/2012,3,774,111,25,2,2,NULL,53,1285,150,97.605,1,21,17/12/2015,B,1.304300883,0.115377788
5298,03/01/2010,2010,2,46,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,2041,25/02/2013,4,1149,164,38,3,2,NULL,15,412,150,83.195,1,6,05/11/2015,D,1.026630296,0.011414076
5298,03/01/2010,2010,2,46,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,2041,28/03/2011,2,449,64,15,1,2,NULL,15,411,150,132.15,1,6,05/11/2015,C,1.058586844,0.024726492
1663,09/01/2010,2010,2,50,C,NULL,NULL,NULL,NULL,NULL,03/06/2014,5,1606,229,53,4,2,NULL,14,397,150,78.805,1,6,05/11/2015,E,1.003298561,0.001430189
1663,09/01/2010,2010,2,50,C,NULL,NULL,NULL,NULL,NULL,11/03/2013,4,1157,165,38,3,2,NULL,46,1119,150,67.655,1,18,16/12/2015,C,1.263489252,0.101571552
1663,09/01/2010,2010,2,50,C,NULL,NULL,NULL,NULL,NULL,13/01/2010,1,4,1,0,0,1,NULL,46,1132,150,79.075,1,18,16/12/2015,H,1.035052859,0.014962529
1663,09/01/2010,2010,2,50,C,NULL,NULL,NULL,NULL,NULL,27/02/2012,3,779,111,26,2,2,NULL,7,231,150,159.04,1,3,02/11/2015,A,1.034265706,0.014632125
1663,09/01/2010,2010,2,50,C,NULL,NULL,NULL,NULL,NULL,28/03/2011,2,443,63,15,1,2,NULL,37,912,150,99.47,1,14,11/12/2015,A,1.08297437,0.034618179
6894,10/01/2010,2010,2,50,C,1,01/05/2015,REPEAT BREEDER,F,1937,13/01/2010,1,3,0,0,0,1,NULL,43,1052,150,131.755,1,17,15/12/2015,H,1.390270832,0.143099411
6894,10/01/2010,2010,2,50,C,1,01/05/2015,REPEAT BREEDER,F,1937,14/04/2011,2,459,66,15,1,2,NULL,9,269,150,118.175,1,3,02/11/2015,H,1.024503475,0.010513436
6894,10/01/2010,2010,2,50,C,1,01/05/2015,REPEAT BREEDER,F,1937,15/04/2013,4,1191,170,39,3,2,NULL,20,536,150,113.18,1,8,06/11/2015,F,0.977025428,-0.010094133
6894,10/01/2010,2010,2,50,C,1,01/05/2015,REPEAT BREEDER,F,1937,17/02/2012,3,768,110,25,2,2,NULL,24,620,150,76.905,1,9,06/11/2015,F,1.194273362,0.077103746
6894,10/01/2010,2010,2,50,C,1,01/05/2015,REPEAT BREEDER,F,1937,28/05/2014,5,1599,228,52,4,2,NULL,52,1260,150,90.21,1,21,17/12/2015,B,1.228289247,0.08930065
2530,10/01/2010,2010,2,49,C,NULL,20/11/2015,LOST QUARTERS,M,2140,09/06/2014,5,1611,230,53,4,2,NULL,53,1300,150,50.015,1,21,17/12/2015,B,1.473612058,0.168383167
2530,10/01/2010,2010,2,49,C,NULL,20/11/2015,LOST QUARTERS,M,2140,11/03/2013,4,1156,165,38,3,2,NULL,9,272,150,128.695,1,4,02/11/2015,B,1.464316954,0.165635091
2530,10/01/2010,2010,2,49,C,NULL,20/11/2015,LOST QUARTERS,M,2140,13/01/2010,1,3,0,0,0,1,NULL,18,484,150,252.975,1,7,05/11/2015,D,1.084128481,0.035080754
2530,10/01/2010,2010,2,49,C,NULL,20/11/2015,LOST QUARTERS,M,2140,14/04/2011,2,459,66,15,1,2,NULL,23,607,150,140.795,1,9,06/11/2015,A,1.153868744,0.062156409
2530,10/01/2010,2010,2,49,C,NULL,20/11/2015,LOST QUARTERS,M,2140,27/02/2012,3,778,111,26,2,2,NULL,42,1043,150,59.865,1,17,15/12/2015,G,1.29702985,0.112949971
1024,12/01/2010,2010,2,46,C,NULL,03/11/2014,OTHER/SURPLUS,O,1756,02/06/2014,5,1602,229,53,4,2,NULL,58,1394,150,51.2,1,23,18/12/2015,D,0.795435644,-0.099394952
1024,12/01/2010,2010,2,46,C,NULL,03/11/2014,OTHER/SURPLUS,O,1756,11/03/2013,4,1154,165,38,3,2,NULL,57,1384,150,121.205,1,23,18/12/2015,B,1.093733858,0.038911656
1024,12/01/2010,2010,2,46,C,NULL,03/11/2014,OTHER/SURPLUS,O,1756,14/04/2011,2,457,65,15,1,2,NULL,54,1320,150,151.13,1,22,17/12/2015,D,0.926735086,-0.033044394
1024,12/01/2010,2010,2,46,C,NULL,03/11/2014,OTHER/SURPLUS,O,1756,18/01/2010,1,6,1,0,0,1,NULL,21,559,150,137.105,1,8,06/11/2015,B,1.632860185,0.212949
1024,12/01/2010,2010,2,46,C,NULL,03/11/2014,OTHER/SURPLUS,O,1756,27/02/2012,3,776,111,25,2,2,NULL,20,526,150,145.975,1,8,06/11/2015,E,1.087751687,0.036529766
8481,12/01/2010,2010,2,40,S,NULL,NULL,NULL,NULL,NULL,02/06/2014,5,1602,229,53,4,2,NULL,25,636,150,79.755,1,10,14/12/2015,E,0.834908101,-0.078361325
8481,12/01/2010,2010,2,40,S,NULL,NULL,NULL,NULL,NULL,14/04/2011,2,457,65,15,1,2,NULL,21,550,150,121.445,1,8,06/11/2015,B,0.984776752,-0.006662213
8481,12/01/2010,2010,2,40,S,NULL,NULL,NULL,NULL,NULL,18/01/2010,1,6,1,0,0,1,NULL,47,1154,150,39.74,1,19,16/12/2015,D,1.079627146,0.033273796
8481,12/01/2010,2010,2,40,S,NULL,NULL,NULL,NULL,NULL,25/02/2013,4,1140,163,37,3,2,NULL,57,1379,150,76.93,1,23,18/12/2015,E,0.909841867,-0.041034083
8481,12/01/2010,2010,2,40,S,NULL,NULL,NULL,NULL,NULL,29/02/2012,3,778,111,26,2,2,NULL,3,129,150,91.29,1,1,22/10/2015,G,0.904890616,-0.043403916
7526,13/01/2010,2010,2,46,S,1,04/04/2013,UNKNOWN,O,1177,03/04/2013,4,1176,168,39,3,2,NULL,52,1258,150,131.295,1,20,17/12/2015,A,0.819272405,-0.086571673
7526,13/01/2010,2010,2,46,S,1,04/04/2013,UNKNOWN,O,1177,14/04/2011,2,456,65,15,1,2,NULL,7,232,150,134.69,1,3,02/11/2015,B,1.146313166,0.059303281
7526,13/01/2010,2010,2,46,S,1,04/04/2013,UNKNOWN,O,1177,17/02/2012,3,765,109,25,2,2,NULL,8,245,150,103.25,1,3,02/11/2015,H,0.949052848,-0.022709603
7526,13/01/2010,2010,2,46,S,1,04/04/2013,UNKNOWN,O,1177,18/01/2010,1,5,1,0,0,1,NULL,9,266,150,154.39,1,3,02/11/2015,E,1.314931542,0.118903143
8321,13/01/2010,2010,2,51,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,456,65,15,1,2,NULL,31,782,150,73.85,1,12,12/12/2015,C,1.057118535,0.024123688
8321,13/01/2010,2010,2,51,C,2,NULL,NULL,NULL,NULL,16/05/2014,5,1584,226,52,4,2,NULL,58,1405,150,78.625,1,23,18/12/2015,G,0.878580803,-0.05621829
8321,13/01/2010,2010,2,51,C,2,NULL,NULL,NULL,NULL,18/01/2010,1,5,1,0,0,1,NULL,44,1073,150,105.02,1,17,15/12/2015,F,1.226123596,0.08853425
8321,13/01/2010,2010,2,51,C,2,NULL,NULL,NULL,NULL,20/02/2012,3,768,110,25,2,2,NULL,10,303,150,73.52,1,4,02/11/2015,B,1.037555006,0.01601113
8321,13/01/2010,2010,2,51,C,2,NULL,NULL,NULL,NULL,21/02/2013,4,1135,162,37,3,2,NULL,21,545,150,47.16,1,8,06/11/2015,F,0.997423671,-0.001120329
8716,16/01/2010,2010,2,50,C,NULL,03/10/2016,OTHER/SURPLUS,O,2452,09/06/2014,4,1605,229,53,4,2,NULL,32,808,150,50.62,1,13,14/12/2015,C,1.278591324,0.106731753
